-0.43873,0.86297,0.8519,-0.46552,-1.9922,0.4642,0.01486,0.13869,0.34218,-0.40127
-0.12491,-0.51296,1.377,-0.21183,0.50662,-0.41442,-0.12922,0.50104,0.14186,-1.3517
-0.057401,-0.57886,-0.74179,1.1314,-0.48811,0.67284,1.0467,0.65142,-1.7111,0.1377
-0.3697,-0.19031,1.2224,0.8223,-0.62759,-0.69968,0.5511,-1.6455,-0.17652,0.65397
0.88759,2.0466,-0.44375,0.053095,0.69027,-0.66551,0.049653,-0.41342,-1.1938,-0.60298
