-2.1023,-0.28961,-0.52975,1.2374,0.42709,-0.83194
-0.8904,0.39634,-0.52854,-1.0395,-1.2006,-0.27547
-2.9414,1.3172,-1.1775,-0.53289,1.1279,0.67038
-1.9795,-0.59308,0.33618,-1.0696,-0.021507,0.7038
-2.0587,-0.65058,0.51145,0.42399,-0.7528,0.30073
-1.7838,-0.58655,-0.74269,0.94881,0.79046,-1.1459
-2.0946,0.59558,0.73275,-0.32452,-0.15043,-0.90169
-4.2856,0.59155,0.68614,1.2316,1.2023,0.53206
-1.7585,-0.58527,0.36032,-0.8289,-1.1126,0.89604
