0.38682,-0.26262,-0.75643,-0.81467,0.39121,1.0793,0.35614,-0.38667,-0.4757,0.14894
-1.3138,0.62119,0.68906,0.39732,0.43177,-0.39217,1.073,-0.31082,-0.45083,-0.028589
-0.16587,-1.1732,0.40736,0.68449,0.76674,-0.66192,-0.46051,0.91489,-0.86252,0.097146
0.95742,-0.83279,0.36707,-0.36078,0.22273,0.76639,-0.74073,0.52006,-1.3834,0.18628
-0.29578,0.64585,0.28048,-0.82271,-0.37739,-0.081856,0.97984,0.6896,-0.062923,-0.71479
