-1.1617,-1.5006,0.90245,1.3598,0.23131,-2.6462
-1.7079,-0.38745,-1.7286,1.3039,-1.4222,0.70186
-1.6308,0.013571,0.0073869,-1.0443,-1.2283,0.48161
-2.5429,2.6119,-0.63823,0.14092,0.33428,-1.3788
-3.1207,-0.077306,0.56951,-0.016947,0.90752,0.47678
-0.81953,-0.51184,-0.85897,-1.5631,-0.34512,-0.13487
-2.6958,-0.58081,-0.66743,-0.92166,2.2899,0.74441
-3.8851,-0.34516,0.51544,1.4157,0.026909,1.6649
-2.5709,0.60979,1.5973,-0.9954,-1.357,0.5153
